縣市	行政區	村里	圖號坐標	型式		
新北市	坪林區	上德里	B8723FB17	水泥桿		
新北市	坪林區	上德里	B8723FB35	水泥桿		
新北市	坪林區	上德里	B8723FB30	水泥桿		
新北市	坪林區	上德里	B8723DE83	水泥桿		
新北市	坪林區	上德里	B8723DE65	水泥桿		
新北市	坪林區	上德里	B8723DE99	水泥桿		
新北市	坪林區	上德里	B8724DA64	水泥桿		
新北市	坪林區	上德里	B8723EE26	水泥桿		
新北市	坪林區	上德里	B8723EE82	水泥桿		
新北市	坪林區	上德里	B8723FD09	水泥桿		
新北市	坪林區	粗窟里	B8721BB80	水泥桿		
新北市	坪林區	粗窟里	B8721BB32	水泥桿		
新北市	坪林區	粗窟里	B8721BB13	水泥桿		
新北市	坪林區	粗窟里	B8721CB23	水泥桿		
新北市	坪林區	粗窟里	B8721CB54	水泥桿		
新北市	坪林區	粗窟里	B8721CB47	水泥桿		
新北市	坪林區	粗窟里	B8721BC90	水泥桿		
新北市	坪林區	粗窟里	B8721BC84	水泥桿		
新北市	坪林區	粗窟里	B8721BC56	水泥桿		
新北市	坪林區	上德里	B8820BD66	水泥桿		
新北市	坪林區	上德里	B8820BD21	水泥併桿		
新北市	坪林區	上德里	B8820BD01	水泥桿		
新北市	坪林區	上德里	B8622ED73	水泥桿		
新北市	坪林區	上德里	B8622ED84	木桿		
新北市	坪林區	上德里	B8723EA53	水泥桿		
臺北市	文山區	木柵里	B7029EE64	水泥桿		
臺北市	文山區	木柵里	B7030FA51	水泥併桿		
臺北市	文山區	木柵里	B7030FB62	水泥桿		
臺北市	文山區	木柵里	B7029FE7742	水泥桿		
臺北市	文山區	木柵里	B7030FA56	水泥桿		
臺北市	文山區	木柵里	B7030FA52	水泥桿		
臺北市	文山區	木柵里	B7029DE43	水泥桿		
新北市	土城區	埤塘里	B5425FB71	水泥併桿		
新北市	土城區	埤塘里	B5425FB53	水泥桿		
新北市	土城區	埤塘里	B5425FB44	水泥桿		
新北市	土城區	埤塘里	B5425FB24	水泥桿		
新北市	土城區	埤塘里	B5425FB05	水泥桿		
新北市	土城區	埤塘里	B5425EB86	水泥桿		
新北市	土城區	沛陂里	B5224DA8701	水泥桿		
新北市	土城區	沛陂里	B5224DA78	水泥桿		
新北市	土城區	沛陂里	B5224DB41	水泥桿		
新北市	土城區	沛陂里	B5224DB32	水泥桿		
新北市	土城區	沛陂里	B5224DB3426	水泥桿		
新北市	土城區	沛陂里	B5224DB3460	水泥桿		
新北市	土城區	沛陂里	B5224DB4440	水泥併桿		
新北市	土城區	沛陂里	B5224DB5210	水泥併桿		
